airline_sentiment_Index,features,rawPrediction,probability,prediction
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[325,330,480,703,763,783,989],""values"":[1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3767941295795954,0.11240077766130363,-0.48919490724089604]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4569743065929393,0.35080615834808515,0.1922195350589756]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[81,86,208,217,281,398,474,485,543,573,642,650,677,785],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9969005879808885,-0.8597628323984847,-0.1371377555823995]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6766246510529959,0.1056839745734186,0.21769137437358563]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,415,944,948],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.24082648907526502,0.16393834845423194,0.07688814062103433]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2582021746798811,0.38703213988091517,0.3547656854392036]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[319,681,736,842],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6522490791978063,-0.051378887246106786,-0.6008701919516983]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5616716997397981,0.2779078401828452,0.1604204600773568]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[211,240,269,330,343,536,597,625,638,734,791,798],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.22492554472763907,0.19415943008457676,0.030766114643066056]}","{""vectorType"":""dense"",""length"":3,""values"":[0.26233471264664815,0.398898178427934,0.33876710892541784]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[76,274,330,515,560,660,668,712,728,750,769,776,840,986],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.09685281123883319,-0.9325601556335656,0.8357073443947369]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2897918506865373,0.10351845874275982,0.6066896905707029]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[146,186,188,370,389,426,527,581,619,671,736,753,928],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.96485636174824,-0.5139629457416872,-1.4508934160065485]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8955005285496122,0.07508069768570676,0.029418773764681123]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[4,687,736,802],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.19800971365147055,-0.4511802197352674,0.6491899333867386]}","{""vectorType"":""dense"",""length"":3,""values"":[0.24334217744871453,0.18891517114971929,0.5677426514015662]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[217,232,263,330,433,595,935],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.2282916133565351,0.7957888202579504,-0.5674972069014134]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22237691246285862,0.6192160111451407,0.1584070763920006]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,393,426,436,543,560,979],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0965531496072027,-0.41266797157814866,-0.6838851780290516]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7196075452651549,0.1590923523824338,0.12130010235241134]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,23,224,389,526,602,611,728,736],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8731345694391293,-0.84809160138522,-1.0250429680539062]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8921262210808975,0.05869657955467578,0.04917719936442678]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[73,91,132,178,297,339,418,660,681,700,734,903,915],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5761960043845655,-0.19147754056012706,-0.38471846382443425]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5415257063421925,0.25131747809291677,0.20715681556489074]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[178,304,401,475,538,604,736,775,783,838,904],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5229301262670945,0.47136733082651483,-0.9942974570936065]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4610285432781612,0.43785909672414697,0.1011123599976918]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,46,106,117,221,261,339,372,476,560,574,781,815,842,876,925],""values"":[1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7874621356761065,-0.4578137916029474,-1.3296483440731544]}","{""vectorType"":""dense"",""length"":3,""values"":[0.869426667010206,0.09207082001544538,0.038502512974348604]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[45,297,372,429,454,595,647,680,691,795,847,877],""values"":[1,1,1,1,1,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5065540262486843,0.17409147833146682,-1.6806455045801472]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7662165278000644,0.202148435195298,0.03163503700463751]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,347,411,472,484,712,764,865,907,946],""values"":[2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5637355807390845,-0.7192032841051643,-0.8445322966339164]}","{""vectorType"":""dense"",""length"":3,""values"":[0.838957812058384,0.08556031422335955,0.07548187371825654]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,206,233,330,400,415,524,540,661,888],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4313614204730665,-0.7917063573827161,-0.639655063090347]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8101534838975359,0.08772052760265027,0.10212598849981382]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[91,100,110,327,468,701,737,779,958,975,983],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.9182557918196352,1.2557314989882262,0.6625242928314128]}","{""vectorType"":""dense"",""length"":3,""values"":[0.02623980570525342,0.6271996119481779,0.3465605823465686]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,350,935],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.21005012149237343,0.41132337121884954,-0.20127324972647503]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2583780022170415,0.4809662639158043,0.26065573386715407]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[227,415,560,678,985],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2140755730932873,-0.26851112091312374,-0.945564452180162]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7449254211595605,0.16913503398415652,0.08593954485628297]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,330,347,433,626],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.11534958386601477,0.40277961137043794,-0.287430027504422]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2840267376049703,0.4768479015964407,0.23912536079858907]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[113,207,297,304,372,377,416,520,574,846,980],""values"":[1,1,1,1,4,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0721508387670904,0.5262944285408735,-1.5984452673079599]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6065913295699046,0.35142590464636764,0.04198276578372784]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[66,330,346,669],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.17004886990954268,0.7403591899963906,-0.5703103200868466]}","{""vectorType"":""dense"",""length"":3,""values"":[0.24064601096383512,0.5980863128634254,0.1612676761727394]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[48,207,327,344,354,556,560,613,822,906,936],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.28696363069914244,-0.2769732782348909,-0.009990352464248287]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4325179274667451,0.24608742706528583,0.3213946454679691]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[387,736,909],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.32543355494544696,0.53838896951625,-0.8638225244616959]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3934255215231589,0.4867969972033642,0.11977748127347677]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[4,330,367,687,928,952],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.8201621676878754,0.006689689807016397,0.8134724778808606]}","{""vectorType"":""dense"",""length"":3,""values"":[0.11892629092341937,0.271878630329973,0.6091950787466076]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,116,157,413,437,521,673,755,980,985],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8392425305688367,-0.9950236926898606,-0.844218837878973]}","{""vectorType"":""dense"",""length"":3,""values"":[0.887242269756879,0.05213580014289396,0.0606219301002271]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,144,295,330,347,349,564,656,758,783,815,853,870,882],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1221842818090395,-1.016456171085362,-0.10572811072367277]}","{""vectorType"":""dense"",""length"":3,""values"":[0.708858734186247,0.08351412733793055,0.20762713847582248]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[237,250,391,446,525,671,693,733,736,815,887,932,938],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0740442652248305,0.7136351048369083,-1.7876793700617337]}","{""vectorType"":""dense"",""length"":3,""values"":[0.569943118005037,0.39747315709260705,0.03258372490235582]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,275,348,374,436,457,476,717,736,928],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23932224433572816,0.08386778949917978,-0.32319003383490535]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4122348172700986,0.35288374802534744,0.23488143470455403]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,51,65,297,415,454,484,901],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8940692496253483,-0.1751327260114744,-0.7189365236138716]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6482687750134438,0.22253923229291764,0.12919199269363849]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,56,144,157,196,258,279,357,371,403,413,485,556,585],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.19144799067372792,0.20707759749381793,-0.3985255881675421]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3890907787551343,0.3952198876554614,0.2156893335894043]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[71,93,113,136,223,363,663,772,823,881,971,984],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.059674926106362415,-0.92394944608739,0.9836243721937561]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23474597261826233,0.098911888819486,0.6663421385622518]}",2
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[77,245,297,958],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.5572908745882403,0.2551290227873544,0.30216185180088734]}","{""vectorType"":""dense"",""length"":3,""values"":[0.17808734796642223,0.40129388782383185,0.42061876420974587]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[3,18,295,389,426,696,869,932],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1982232179787946,-0.2038478811301408,-0.9943753368486516]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7365326460062873,0.1812509366934884,0.08221641730022432]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[115,651,681,736,750,752,840,925,973],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9600258182620396,-0.3152385734245636,-0.6447872448374727]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6755459476417116,0.18871855601367932,0.13573549634460905]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,687,822],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.0356777652212816,-0.32090228825324313,1.3565800534745254]}","{""vectorType"":""dense"",""length"":3,""values"":[0.07152108784571362,0.14616963314111397,0.7823092790131723]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[233,297,330,335,337,468,482,530,568,790,842],""values"":[1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6707083825853616,-0.4814723160874486,-0.1892360664979088]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5749992767409847,0.18166931507474882,0.24333140818426657]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[51,330,433,524,703,874,989],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5581852464634772,-0.12449894064673483,-0.4336863058167399]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5330090145007766,0.269307580862514,0.19768340463670925]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[127,156,281,297,499,737],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.17274375837590758,-0.003580988775064964,-0.16916276960084062]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3923476061113401,0.32892292407563706,0.27872946981302277]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[131,152,195,249,310,372,415,560,569,576,699,737,779,867,952],""values"":[1,1,1,1,1,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5127846323637149,-0.6675387755652669,-0.8452458567984439]}","{""vectorType"":""dense"",""length"":3,""values"":[0.828080990802741,0.09357727416788679,0.07834173502937235]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[21,98,106,261,297,385,437,495,661,748,782,805,855,898,913],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2566272251041168,-0.3512223286768423,-0.9054048964272692]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7602198664947822,0.15228566555578413,0.08749446794943358]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,89,306,397,465,485,736,838,857,888,895],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.0954716680014633,-1.0750133465762397,-1.0204583214252199]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9205386564591614,0.03864718658520712,0.04081415695563133]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[1,117,135,157,245,310,319,406,536,560,594,635,644,658,775,947],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5669030308568006,-0.6273690335535604,0.060466002696764165]}","{""vectorType"":""dense"",""length"":3,""values"":[0.524779200857691,0.1589684158319939,0.31625238331031513]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[71,122,210,269,305,330,426,680,925],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2284365820002798,0.17051803178006436,-1.398954613780341]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7045009816492506,0.24458702462309334,0.050911993727656105]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[196,330,373,682,763,923,975],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.187358457752217,0.24374466684315116,0.9436137909090683]}","{""vectorType"":""dense"",""length"":3,""values"":[0.07349502315111697,0.30745256534042165,0.6190524115084612]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,152,216,220,346,370,524,550,557,589,661,671,707,733,736,926],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1443450625652591,-0.13869210621297434,-1.0056529563522794]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7175255863441043,0.1988938844699117,0.08358052918598402]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,101,315,605,646,736,742,750,752,792,901,933],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.091986927750458,-0.03786166773500965,-1.0541252600154443]}","{""vectorType"":""dense"",""length"":3,""values"":[0.694434762576463,0.22435948919602816,0.08120574822750895]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,29,37,99,117,297,394,449,537,602,712,868,870,896,921,981,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.492811528095452,-0.43932848811603736,-2.05348303997941]}","{""vectorType"":""dense"",""length"":3,""values"":[0.939947397250414,0.05008311358656003,0.00996948916302611]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[262,298,451,560,678,687,724],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.44008796221496554,-0.15454207919127289,0.5946300414062398]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1943709920241202,0.2586082959163939,0.547020712059486]}",2
